"Date","Time","Group_Name","Latitude","Longitude","Altitude","Transect_Number","Hole_Diameter"
"14/07/2016",2016-07-17 13:52:02,"beam",-25.58658523,153.08311307,"89.4000015258789","5",25
"14/07/2016",2016-07-17 14:01:45,"beam",-25.58557965,153.08181181,"110.699996948242","5",25
"14/07/2016",2016-07-17 14:17:00,"beam",-25.582256,153.0800742,"143.899993896484","7",14
"14/07/2016",2016-07-17 14:17:57,"beam",-25.58222652,153.08002625,"146.199996948242","7",10
"14/07/2016",2016-07-17 14:25:08,"beam",-25.58166578,153.07934081,"151.899993896484","7",13
"14/07/2016",2016-07-17 14:29:19,"beam",-25.58134892,153.07905806,"153.399993896484","7",10
"14/07/2016",2016-07-17 14:34:24,"beam",-25.5807681,153.07858919,"158.899993896484","7",26
"14/07/2016",2016-07-17 14:35:47,"beam",-25.58077428,153.07857487,"162.5","7",30
"14/07/2016",2016-07-17 14:38:25,"beam",-25.58069165,153.07845172,"164","7",15
"14/07/2016",2016-07-17 14:39:15,"beam",-25.58064885,153.07841765,"162.399993896484","7",25
"14/07/2016",2016-07-17 14:40:43,"beam",-25.58057828,153.07838711,"160","7",28
"14/07/2016",2016-07-17 13:55:36,"bob",-25.57840412,153.07654727,"191.699996948242","8",20
"14/07/2016",2016-07-17 14:06:05,"bob",-25.57958828,153.07768953,"174","8",32
"14/07/2016",2016-07-17 14:07:13,"bob",-25.57971056,153.07776824,"169.300003051758","8",19
"14/07/2016",2016-07-17 14:07:46,"bob",-25.57974754,153.0777694,"169.199996948242","8",17
"14/07/2016",2016-07-17 14:08:11,"bob",-25.57973774,153.07775589,"168.800003051758","8",20
"14/07/2016",2016-07-17 14:09:21,"bob",-25.57975073,153.07769433,"169.5","8",19
"14/07/2016",2016-07-17 14:14:59,"bob",-25.58006658,153.07807184,"163.300003051758","8",20
"14/07/2016",2016-07-17 13:50:47,"ht",-25.56248995,153.06833447,"163","15",18
"14/07/2016",2016-07-17 13:56:53,"ht",-25.56280531,153.06818613,"170.399993896484","15",16
"14/07/2016",2016-07-17 14:01:36,"ht",-25.56310318,153.06818131,"163.300003051758","15",19
"14/07/2016",2016-07-17 14:01:51,"ht",-25.5631011,153.06818411,"163.300003051758","15",24
"14/07/2016",2016-07-17 14:02:02,"ht",-25.56310621,153.06819142,"163.5","15",13
"14/07/2016",2016-07-17 14:04:44,"ht",-25.56324548,153.06830904,"162","15",3
"14/07/2016",2016-07-17 14:04:55,"ht",-25.56324556,153.06830908,"162","15",3
"14/07/2016",2016-07-17 14:05:05,"ht",-25.56324538,153.06831282,"162.199996948242","15",4
"14/07/2016",2016-07-17 14:07:49,"ht",-25.56339107,153.06839318,"162.100006103516","15",30
"14/07/2016",2016-07-17 14:10:22,"ht",-25.56360171,153.06842871,"162.100006103516","15",28
"14/07/2016",2016-07-17 14:11:36,"ht",-25.56373281,153.06835533,"162","15",33
"14/07/2016",2016-07-17 14:13:28,"ht",-25.56382395,153.06827924,"162.300003051758","15",27
"14/07/2016",2016-07-17 14:14:16,"ht",-25.56391124,153.06826566,"162.699996948242","15",24
"14/07/2016",2016-07-17 14:15:42,"ht",-25.56413049,153.06813839,"162.800003051758","15",34
"14/07/2016",2016-07-17 14:16:13,"ht",-25.56416299,153.06814999,"164.699996948242","15",28
"14/07/2016",2016-07-17 14:16:26,"ht",-25.56414288,153.06814785,"166","15",29
"14/07/2016",2016-07-17 14:17:14,"ht",-25.56423993,153.06810379,"160.699996948242","15",26
"14/07/2016",2016-07-17 14:17:47,"ht",-25.56426554,153.06809477,"159.5","15",30
"14/07/2016",2016-07-17 14:22:59,"ht",-25.56479167,153.06814993,"162.300003051758","15",21
"14/07/2016",2016-07-17 14:23:02,"ht",-25.56479649,153.06815052,"161.800003051758","15",27
"14/07/2016",2016-07-17 14:23:17,"ht",-25.56482224,153.06815551,"160.600006103516","15",28
"14/07/2016",2016-07-17 14:23:21,"ht",-25.5648278,153.06815853,"160.199996948242","15",25
"14/07/2016",2016-07-17 14:24:05,"ht",-25.56487691,153.06816727,"161","15",30
"14/07/2016",2016-07-17 14:25:35,"ht",-25.56517277,153.06832069,"157.800003051758","15",24
"14/07/2016",2016-07-17 14:25:49,"ht",-25.56518964,153.06831458,"155.399993896484","15",20
"14/07/2016",2016-07-17 14:26:30,"ht",-25.56527802,153.06836506,"155.699996948242","15",20
"14/07/2016",2016-07-17 14:35:00,"ht",-25.56779374,153.07098724,"152.800003051758","13",35
"14/07/2016",2016-07-17 14:36:59,"ht",-25.56798015,153.07125781,"152.5","13",24
"14/07/2016",2016-07-17 14:37:33,"ht",-25.56802737,153.07129882,"154.800003051758","13",13
"14/07/2016",2016-07-17 14:37:48,"ht",-25.56803737,153.07130906,"155.399993896484","13",30
"14/07/2016",2016-07-17 14:41:05,"ht",-25.56834159,153.07166049,"155.800003051758","13",18
"14/07/2016",2016-07-17 14:44:34,"ht",-25.56864452,153.07185369,"153.5","13",24
"14/07/2016",2016-07-17 14:50:13,"ht",-25.56898957,153.07222373,"153.100006103516","13",25
"14/07/2016",2016-07-17 14:50:20,"ht",-25.56899984,153.07222496,"150.800003051758","13",25
"14/07/2016",2016-07-17 14:50:23,"ht",-25.56899871,153.07222366,"150.699996948242","13",20
"14/07/2016",2016-07-17 14:52:26,"ht",-25.56917134,153.07230782,"153","13",26
"14/07/2016",2016-07-17 14:52:36,"ht",-25.56917846,153.07230237,"152.899993896484","13",27
"14/07/2016",2016-07-17 14:54:11,"ht",-25.56932435,153.07238139,"156.899993896484","13",10
"14/07/2016",2016-07-17 14:54:22,"ht",-25.56933544,153.07238829,"154","13",33
"14/07/2016",2016-07-17 14:55:25,"ht",-25.56938422,153.07238016,"151.199996948242","13",30
"14/07/2016",2016-07-17 14:55:38,"ht",-25.56938428,153.07237893,"151.199996948242","13",8
"14/07/2016",2016-07-17 14:56:58,"ht",-25.56939476,153.07241905,"155.600006103516","13",13
"14/07/2016",2016-07-17 14:57:02,"ht",-25.56939498,153.07241894,"155.699996948242","13",9
"14/07/2016",2016-07-17 14:57:06,"ht",-25.56939616,153.07241833,"155.800003051758","13",5
"14/07/2016",2016-07-17 14:57:16,"ht",-25.56939559,153.07241758,"155.699996948242","13",3
"14/07/2016",2016-07-17 14:57:23,"ht",-25.56939551,153.07241751,"155.600006103516","13",3
"14/07/2016",2016-07-17 14:57:34,"ht",-25.56940828,153.07242382,"154.100006103516","13",3
"14/07/2016",2016-07-17 14:57:48,"ht",-25.56939982,153.07242425,"154.899993896484","13",3
"14/07/2016",2016-07-17 14:57:54,"ht",-25.56940352,153.0724261,"155.399993896484","13",3
"14/07/2016",2016-07-17 14:58:05,"ht",-25.56940307,153.07242567,"155.199996948242","13",3
"14/07/2016",2016-07-17 14:58:10,"ht",-25.569403,153.07242564,"155.199996948242","13",5
"14/07/2016",2016-07-17 14:58:23,"ht",-25.56941467,153.07241586,"154.199996948242","13",2
"14/07/2016",2016-07-17 14:58:27,"ht",-25.56941441,153.07241511,"154","13",3
"14/07/2016",2016-07-17 14:58:38,"ht",-25.56941278,153.07241403,"153.699996948242","13",4
"14/07/2016",2016-07-17 14:58:40,"ht",-25.56941205,153.0724136,"153.5","13",3
"14/07/2016",2016-07-17 14:58:42,"ht",-25.56941183,153.07241348,"153.5","13",6
"14/07/2016",2016-07-17 14:58:47,"ht",-25.56941173,153.07241336,"153.5","13",6
"14/07/2016",2016-07-17 14:59:44,"ht",-25.5695156,153.07245084,"153.800003051758","13",7
"14/07/2016",2016-07-17 14:59:52,"ht",-25.56951074,153.07244062,"152.699996948242","13",26
"14/07/2016",2016-07-17 15:00:05,"ht",-25.56951255,153.07245041,"151.100006103516","13",27
"14/07/2016",2016-07-17 15:00:17,"ht",-25.56952222,153.07246785,"151","13",25
"14/07/2016",2016-07-17 15:01:24,"ht",-25.56959566,153.07260915,"154.5","13",28
"14/07/2016",2016-07-17 15:02:57,"ht",-25.56960969,153.07263247,"152.600006103516","13",2
"14/07/2016",2016-07-17 15:03:17,"ht",-25.56959544,153.07263635,"152.5","13",2
"14/07/2016",2016-07-17 15:03:35,"ht",-25.56959567,153.07263745,"152.699996948242","13",3
"14/07/2016",2016-07-17 15:03:43,"ht",-25.56959567,153.07263771,"152.699996948242","13",4
"14/07/2016",2016-07-17 15:04:46,"ht",-25.56969846,153.07272579,"157.199996948242","13",22
"14/07/2016",2016-07-17 15:05:25,"ht",-25.56974704,153.0727336,"156.800003051758","13",32
"14/07/2016",2016-07-17 15:05:50,"ht",-25.56977345,153.0727476,"160","13",17
"14/07/2016",2016-07-17 15:07:32,"ht",-25.56995245,153.07296938,"152.699996948242","13",30
"14/07/2016",2016-07-17 15:07:53,"ht",-25.56997815,153.07297879,"151.699996948242","13",20
"14/07/2016",2016-07-17 15:14:59,"ht",-25.57341511,153.07371997,"161.300003051758","11",18
"14/07/2016",2016-07-17 15:15:21,"ht",-25.5734521,153.07369723,"162.899993896484","11",25
"14/07/2016",2016-07-17 15:15:34,"ht",-25.57346215,153.07368603,"163.399993896484","11",24
"14/07/2016",2016-07-17 15:17:05,"ht",-25.57359727,153.0736289,"159.199996948242","11",27
"14/07/2016",2016-07-17 15:17:22,"ht",-25.57360351,153.07363166,"157","11",26
"14/07/2016",2016-07-17 15:17:45,"ht",-25.5736384,153.07365749,"156.399993896484","11",13
"14/07/2016",2016-07-17 15:19:42,"ht",-25.57395136,153.07378101,"160","11",12
"14/07/2016",2016-07-17 15:20:33,"ht",-25.57398736,153.07377204,"158","11",19
"14/07/2016",2016-07-17 15:20:51,"ht",-25.57401327,153.0737861,"157.5","11",17
"14/07/2016",2016-07-17 15:23:59,"ht",-25.57431673,153.07382474,"162.5","11",8
"14/07/2016",2016-07-17 15:24:27,"ht",-25.57431837,153.07382676,"163","11",16
"14/07/2016",2016-07-17 15:26:16,"ht",-25.57442745,153.07389397,"162.300003051758","11",20
"14/07/2016",2016-07-17 15:28:24,"ht",-25.57462187,153.07387299,"157.899993896484","11",19
"14/07/2016",2016-07-17 15:28:42,"ht",-25.57464509,153.07386138,"160.100006103516","11",21
"14/07/2016",2016-07-17 15:29:05,"ht",-25.57467137,153.07386997,"157.5","11",18
"14/07/2016",2016-07-17 15:29:23,"ht",-25.5747124,153.07384993,"156.399993896484","11",20
"14/07/2016",2016-07-17 15:29:52,"ht",-25.57474479,153.07384657,"156.399993896484","11",26
"14/07/2016",2016-07-17 15:30:05,"ht",-25.57474797,153.07384859,"156.699996948242","11",3
"14/07/2016",2016-07-17 15:30:45,"ht",-25.57476109,153.07382641,"154.800003051758","11",2
"14/07/2016",2016-07-17 15:30:57,"ht",-25.5747614,153.07381944,"154","11",3
"14/07/2016",2016-07-17 15:31:09,"ht",-25.57475694,153.07384132,"153.5","11",3
"14/07/2016",2016-07-17 15:31:25,"ht",-25.57475801,153.0738486,"153.600006103516","11",3
"14/07/2016",2016-07-17 15:31:33,"ht",-25.57475819,153.07384865,"153.699996948242","11",2
"14/07/2016",2016-07-17 15:31:42,"ht",-25.57475809,153.07384858,"153.699996948242","11",3
"14/07/2016",2016-07-17 15:31:44,"ht",-25.57475806,153.07384859,"153.699996948242","11",3
"14/07/2016",2016-07-17 15:31:49,"ht",-25.57475811,153.07384862,"153.800003051758","11",4
"14/07/2016",2016-07-17 15:32:06,"ht",-25.57475806,153.07384863,"153.800003051758","11",6
"14/07/2016",2016-07-17 15:32:17,"ht",-25.57475801,153.07384855,"153.800003051758","11",3
"14/07/2016",2016-07-17 15:32:27,"ht",-25.57475798,153.07384851,"153.800003051758","11",4
"14/07/2016",2016-07-17 15:32:36,"ht",-25.57475793,153.07384848,"153.800003051758","11",3
"14/07/2016",2016-07-17 15:32:49,"ht",-25.57475789,153.07384853,"153.899993896484","11",5
"14/07/2016",2016-07-17 15:34:26,"ht",-25.57495573,153.07381194,"162.5","11",18
"14/07/2016",2016-07-17 15:35:00,"ht",-25.57505984,153.07382452,"160","11",29
"14/07/2016",2016-07-17 15:35:02,"ht",-25.57506275,153.07382458,"160.800003051758","11",30
"14/07/2016",2016-07-17 15:35:26,"ht",-25.57513811,153.07382729,"162.899993896484","11",20
"14/07/2016",2016-07-17 15:37:04,"ht",-25.57530132,153.07375642,"159.300003051758","11",16
"14/07/2016",2016-07-17 15:37:09,"ht",-25.5753072,153.07376229,"160.199996948242","11",15
"14/07/2016",2016-07-17 15:37:21,"ht",-25.57531684,153.07375658,"159.800003051758","11",25
"14/07/2016",2016-07-17 15:37:42,"ht",-25.57537014,153.07374524,"161.100006103516","11",10
"14/07/2016",2016-07-17 15:38:36,"ht",-25.57550011,153.07370036,"160.800003051758","11",17
"14/07/2016",2016-07-17 15:40:01,"ht",-25.57561128,153.07369703,"163.199996948242","11",9
"14/07/2016",2016-07-17 15:40:16,"ht",-25.57561151,153.07369685,"163.199996948242","11",2
"14/07/2016",2016-07-17 15:40:23,"ht",-25.57561225,153.07369255,"164.199996948242","11",7
"14/07/2016",2016-07-17 15:40:29,"ht",-25.57562239,153.0736758,"164.199996948242","11",3
"14/07/2016",2016-07-17 15:40:46,"ht",-25.57562589,153.0736747,"164.100006103516","11",5
"14/07/2016",2016-07-17 15:40:50,"ht",-25.57562586,153.07367491,"164.100006103516","11",4
"14/07/2016",2016-07-17 15:43:24,"ht",-25.57603076,153.07360888,"158.300003051758","11",24
"14/07/2016",2016-07-17 15:54:17,"ht",-25.57873337,153.07678811,"177.399993896484","9",7
